"Conso" "Temp" "cosinus" "sinus" "day_length" "teff" "seuil" "T00" "Wind_Speed" "Cloud_covering" "Solar_radiation" "Raining_Level" "Pressure" "t1" "t2" "t3" "t4" "t5" "t6" "t7" "Date" "month" "year" "day" "weekend" "wday" "quarter" "season" "holidays" "jc" "lagholidays" "leadholidays"
-0,945678148480947 2,1079008767643 -1,43777014471981 0,25542243182296 1,51660993060265 1,93388784567035 NA 1,60123069413703 -1,28212698377253 -2,27127050437137 2,40822843881823 -0,633444322901048 0,386675147918739 2,03678702417077 1,73900123469499 1,87992939783137 2,30218607980935 1,88828036247686 1,31779651128237 1,90824082547026 2017-06-19 "June" "2017" "Monday" "0" "2" "2" "off_season" "0" "0" "0" "0"
-0,861332687183922 1,80345576661494 -1,44273277694671 0,231388082387119 1,51728314048084 1,84521869596184 NA 1,60123069413703 -0,0764107868592817 -0,938383146950605 1,81905319185316 -0,633444322901048 0,265869828818285 2,10788614468866 1,58241616408394 1,81671063766165 2,42470142697775 2,36668659934678 1,79649708980462 2,11244431095037 2017-06-20 "June" "2017" "Tuesday" "0" "3" "2" "off_season" "0" "0" "0" "0"
-0,85737867890469 1,55257194324441 -1,44728704044082 0,20727059656584 1,51743079413789 1,69160857496783 NA 1,60123069413703 -0,579374232481365 -0,866484658790979 2,27545809891501 -0,633444322901048 0,149253272239095 2,16826272226422 1,69732741275284 1,43851569138461 2,47681154039899 1,92737931505312 1,51443369542101 2,18137283263934 2017-06-21 "June" "2017" "Wednesday" "0" "4" "2" "off_season" "0" "0" "0" "0"
-0,888178387260145 2,07690307068368 -1,45143158567559 0,183077120890672 1,51705296996689 1,98777758283431 NA 1,60123069413703 0,586157713150003 -0,0903496968627076 1,43381055133994 -0,195564113995527 -0,584167365516431 2,17264677842076 1,7909966372196 2,10878307430063 2,74948283985659 1,90832292644585 1,28199395355388 2,23990616197744 2017-06-22 "June" "2017" "Thursday" "0" "5" "2" "off_season" "0" "0" "0" "0"
-0,96270060201134 1,42424733521166 -1,45516518453283 0,158814824410594 1,51615016403916 1,56195290491786 NA 1,60123069413703 0,945363414749571 0,687628816044016 1,1858408015455 -0,522159849919534 -0,178948591191143 1,59912102638138 1,69209616798664 1,76150267525941 1,64927574614632 1,82874727630271 1,76777813157515 2,24415637643398 2017-06-23 "June" "2017" "Friday" "0" "6" "2" "off_season" "0" "0" "0" "0"
-1,16560165953596 1,29606800345273 -1,4584867306666 0,134490896567676 1,51472328540071 1,44481265216227 NA 1,60123069413703 0,953475728388636 1,06555676662667 -0,292094049089336 0,10925857286688 -0,298944317535388 1,46035261948905 1,70317513417498 1,64523765488447 1,24329360166103 1,3444239872625 1,16310331179943 1,68813990322483 2017-06-24 "June" "2017" "Saturday" "1" "7" "2" "off_season" "0" "1" "0" "0"
-1,22593660765956 1,15488852056304 -1,4613952398311 0,110112545066693 1,51277365826726 1,23098112055349 NA 1,60123069413703 0,598043195923519 1,21119729392437 -0,0579614066793583 0,244735322583505 -0,542385339359017 1,51279267582316 1,60200250812438 1,35004766133551 1,43064647662603 1,2532994501628 1,04434726612666 1,5536079839191 2017-06-25 "June" "2017" "Sunday" "1" "1" "2" "off_season" "0" "1" "0" "0"
-0,834925958756151 1,10050123439882 -1,46388985017231 0,0856869937393194 1,51030301543919 1,15213969156164 NA 1,60123069413703 -0,44184221753069 -0,634197235506033 2,08909642247518 -0,500386800857934 -0,27374134303774 1,50646951790506 1,53884007131772 1,2901670399326 1,39693044584667 0,997038881905225 0,913546793944161 1,60444708761079 2017-06-26 "June" "2017" "Monday" "0" "2" "2" "off_season" "0" "0" "0" "0"
-0,64478103240347 1,02320595522991 -1,46596982248333 0,0612214804035636 1,50731349422508 1,06816042398855 NA 1,60123069413703 -0,0877302942626292 0,549362492660119 1,03418171187938 -0,403617693917487 -0,704092692490561 1,44298884462426 1,46126969438059 1,19068829886302 1,10341251939494 1,05827360399764 0,863157866563238 1,59831697060616 2017-06-27 "June" "2017" "Tuesday" "0" "3" "2" "off_season" "0" "0" "0" "0"
-0,7603874267892 1,24218710887151 -1,46763454042349 0,0367232547190346 1,50380763079748 1,20636452254279 NA 1,60123069413703 -0,184134765647808 0,98444052357478 -0,331079550053474 3,42360048557718 -1,96582540320024 1,03528695093282 1,29894258405985 1,54597581930744 1,23943407133828 0,985857393612832 0,791545059901594 1,53677431110216 2017-06-28 "June" "2017" "Wednesday" "0" "4" "2" "off_season" "0" "0" "0" "0"
-0,757528290839026 1,11568468038742 -1,46888351070092 0,0121995760387177 1,49978835486212 1,13761051197593 NA 1,60123069413703 -0,905753362611223 1,02499864510072 0,181552333046796 -0,236690984445217 -1,92879533452493 1,24385918902405 0,528001537196254 0,839275666370373 0,668817357466728 1,46237346103946 1,33555934846259 1,70714698116159 2017-06-29 "June" "2017" "Thursday" "0" "5" "2" "off_season" "0" "0" "0" "0"
-0,879775046841962 1,00902284015526 -1,46971636321878 -0,0123422887421298 1,49525898025077 1,07265265970793 NA 1,60123069413703 -0,417505276613492 0,930977545199674 0,196817078494726 1,29226090521384 -1,32174156610816 0,612102900884338 0,845797014699843 1,02636952097595 0,995922233416121 0,653608146380712 0,877225079900597 1,34372392334804 2017-06-30 "June" "2017" "Friday" "0" "6" "2" "off_season" "0" "0" "0" "0"
-1,12074709811636 0,90336548158774 -1,4701328511849 -0,0368950673393165 1,49022319770907 0,962381619718674 NA 1,60123069413703 -0,00453191484802403 0,726343386591507 0,0900736786717908 1,8898101405711 -0,615530284898283 0,585652939702078 0,844793038431583 0,893671152266584 0,698910506939783 0,979911336284841 0,778404636726702 0,731254645359943 2017-07-01 "July" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,21405718635719 0,911397184154157 -1,4701328511849 -0,0614514842346517 1,48468506423508 0,936946567688648 NA 1,60123069413703 -0,0526398213122514 -0,199119204591373 1,04439481494886 -0,536675215960602 0,258337096217039 0,711460788970756 1,05553998667244 0,85540755283378 0,840955852028997 1,09811702228813 0,680514829317608 0,705612180168478 2017-07-02 "July" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-0,931775135460747 0,938439324836436 -1,46971636321878 -0,0860042628318383 1,47864899492637 0,942638952859568 NA 1,60123069413703 0,402027059388881 -0,0663835341428325 1,26688671622588 -0,585059769430825 0,430041159903519 1,01771623635434 1,41482258175952 0,897788680260891 0,974344145825706 1,07309040538812 0,687956069833679 0,827579217225942 2017-07-03 "July" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-0,722614793971939 1,11890981366603 -1,46888351070092 -0,110546127612686 1,47211974981004 1,07784779259635 NA 1,60123069413703 -1,078564508969 0,311544416439818 1,62632205328397 -0,611671273839448 0,454645739755271 1,29092647723624 1,55449857837882 0,968849125441201 1,27719464894416 1,04491672887793 0,713010169038953 1,12448493270568 2017-07-04 "July" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,693756089095824 1,2785061773243 -1,46763454042349 -0,135069806293003 1,46510242318121 1,22406593763032 NA 1,60123069413703 -0,93537274031665 -0,606543970829254 1,58612855088151 -0,478613751796333 0,275690540947961 1,69206761556053 1,56941731345279 0,984969982811766 1,68945874913872 0,982304261794886 0,880213112914027 1,38935428519701 2017-07-05 "July" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-0,695727696990859 1,51767658227497 -1,46596982248333 -0,159568031977533 1,45760243011944 1,44619386172785 NA 1,60123069413703 -0,874624717252017 -0,105098104690323 1,5430797723521 0,510850366669734 0,144395715701841 1,96823632790472 1,03972295704266 1,5367591740559 1,78330944635151 1,32153891783916 1,02807652265198 1,77824890797038 2017-07-06 "July" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-0,732124004779564 1,70786812919787 -1,46388985017231 -0,184033545313289 1,44962549582727 1,64219452931846 NA 1,60123069413703 -0,667100414857309 0,21936686751722 1,51222082651851 0,474561951567066 -0,146846478423186 2,06371218025111 1,04104397844826 1,58016233075303 1,99264916629897 1,724870138202 1,24966397473289 2,04598641217539 2017-07-07 "July" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,02687986047076 1,45274638938274 -1,4613952398311 -0,208459096640661 1,44117763901089 1,5213782637105 NA 1,60123069413703 -0,880473129410413 0,436905882974551 1,1875978945467 -0,560867492695713 0,0925817793044498 1,99697412258825 1,19241541791186 1,50102123688389 1,57494644143556 1,59018952262652 1,42587331927393 2,13854746372279 2017-07-08 "July" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,17454007614895 1,32531419274626 -1,4584867306666 -0,232837448141645 1,43226515965082 1,41780914216228 NA 1,60123069413703 -1,30080417098806 -0,907042780316922 2,20693147186819 -0,633444322901048 -0,163566328823171 1,77571724649162 1,44686175425013 1,49084506055511 1,38784312361517 1,34782242490606 1,18950721742389 2,0738468651558 2017-07-09 "July" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-0,763167392122451 1,47818218955173 -1,45516518453283 -0,257161375984562 1,42289462363684 1,47227653728597 NA 1,60123069413703 -0,877265935646131 0,868296811932307 0,982786741594261 -0,461679158081755 -0,75354824998944 1,44288154255049 1,47805547304115 1,47603298886844 1,40658572571764 1,34695710436808 1,07144338017123 1,85934478310792 2017-07-10 "July" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-0,651080916684025 1,25960365872613 -1,45143158567559 -0,28142367246464 1,41307284865729 1,32004295306687 NA 1,60123069413703 -0,0860323681521272 0,76690150811745 0,57019934124985 0,0826470684582571 -0,599268030403986 1,31470921544214 1,53524689309447 1,31790520842996 1,22192204412133 1,43779158989081 1,21307306852595 1,5366702848742 2017-07-11 "July" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,66213843854392 0,922724582760748 -1,44728704044082 -0,305617148139809 1,40280688820687 1,06591365362206 NA 1,60123069413703 0,174504960581592 0,37053804775028 0,185945065549797 6,23958149754418 -0,366034917245595 1,42355950483955 1,69840184349606 1,09369478004714 1,07844389680527 1,01164781299888 1,01056364962346 1,41241095557925 2017-07-12 "July" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-0,704186413157003 0,888987281231114 -1,44273277694671 -0,329734633961087 1,39210401590796 0,959334328745685 NA 1,60123069413703 -1,29929490333428 -0,0461044733798609 1,45643312373039 -0,621348184533492 0,587559750513809 1,2619012662837 1,82002388090543 0,855205352798345 1,02488807302902 1,17408636449088 0,698450718602857 1,51793813339704 2017-07-13 "July" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-0,663579724078668 0,85915168534098 -1,43777014471981 -0,353768983396929 1,38097171108642 0,884884481036415 NA 1,60123069413703 -0,238279742727154 0,138250624465334 0,538022575665364 1,39628769517482 0,100783305921697 1,25749804904255 1,87321700950446 0,856407523918112 1,03353221619336 1,20087262762453 0,667193662833023 1,36121519053457 2017-07-14 "July" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,09125245866459 1,05963294320039 -1,43240061429517 -0,377713074550891 1,369417641525 1,01991920669934 NA 1,60123069413703 -0,583336060072536 0,698690121914728 1,00892349998712 -0,582640541757314 0,565524747670893 1,28033422966919 1,78652277805929 0,869675522606908 1,14355679800283 1,12374307911388 0,639551473257043 1,35694639996589 2017-07-15 "July" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,28378283347886 1,28942680236422 -1,42662577678053 -0,401559812272011 1,3574496487255 1,21165391109161 NA 1,60123069413703 -0,300914350359011 1,17801337631224 -0,133077132480683 -0,302010131630018 0,592593305476324 1,58399909841481 1,82372274084112 1,1204072429102 1,48646552554138 1,26319020893765 0,825294065983787 1,37908541040866 2017-07-16 "July" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-0,849952392808882 1,28937284260538 -1,42044734338487 -0,425302130257246 1,34507573066228 1,2750399797098 NA 1,60123069413703 -0,941787127845213 -1,01765583902404 2,12939974319022 -0,28507553791544 0,704563503628572 1,77511558843517 1,78150289671799 1,27634023387315 1,59248858761824 1,63309781924705 1,03819430239244 1,67347963552771 2017-07-17 "July" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-0,745538272219152 1,34349863147674 -1,41386714491136 -0,448932993145375 1,33230402892582 1,34663525748818 NA 1,60123069413703 -0,226582918410361 -0,512522870928205 2,07569858834102 -0,633444322901048 0,344505925225753 2,03706294378901 1,82407501321595 1,337294353646 1,87371797605237 1,42186775831487 1,0381443095621 1,85876149318688 2017-07-18 "July" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,946569145550459 1,90166252771129 -1,40688713121482 -0,47244539860173 1,31914280928119 1,75678844793832 NA 1,60123069413703 0,00999478631960549 0,0737263402195161 1,27468381641871 -0,294752448609485 -0,641437253096972 1,84664391724811 1,75275747093202 1,72820584396974 2,41001197712058 1,55384122583858 1,08829096399599 2,11271180696512 2017-07-19 "July" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-0,78871917553379 1,65012288573327 -1,39950937062394 -0,495832379393135 1,30560044881164 1,66825733499194 NA 1,60123069413703 -0,200548051382661 0,613886776905938 0,394709677754941 2,29865961739449 -0,749113089672811 1,42070067101718 1,72887340391868 1,79662665959656 1,54851059494393 1,77501522166806 1,60542064664078 1,92810611978767 2017-07-20 "July" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-0,843376477769813 1,32043706069688 -1,39173604932841 -0,519087005452448 1,29168541961279 1,47184095742084 NA 1,60123069413703 -0,624652262094755 -1,01212518608868 2,02155816024153 -0,633444322901048 -0,298169924464231 1,35287426374902 1,69399843881071 1,56091656374393 1,25056087782059 1,25129326008872 1,37237329960489 1,51516657746646 2017-07-21 "July" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,24412336519929 1,61038774947058 -1,38356947073109 -0,542202385932092 1,2774062753091 1,59475938946789 NA 1,60123069413703 -0,507495360470107 0,324449273288982 1,14356075120411 0,762450044714895 -0,499758520760342 1,26257956867855 1,51752759264062 1,64492516392062 1,51999223710759 1,16506576044695 1,06692479742891 1,44941085573019 2017-07-22 "July" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,29024103329686 1,10852048471319 -1,37501205476547 -0,56517167124596 1,26277163318015 1,23066998005062 NA 1,60123069413703 -0,0396223877984018 0,707907876806988 0,755682471189086 1,84142558710088 -0,44973976830063 1,13585581956598 1,45767651615735 1,5481853142401 0,881345385072115 1,05725358928527 1,33555934846259 1,36187278490416 2017-07-23 "July" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-0,814249656627236 0,896529195217254 -1,36606633717859 -0,587988055099097 1,2477901631857 1,04283798200388 NA 1,60123069413703 -0,827082786157957 0,726343386591507 0,502880715641352 1,52692598954442 -0,611341522377018 0,940332280087551 1,42325950513665 1,12036312653883 0,884206686816408 0,998648668157437 0,870587570272308 1,23901780968663 2017-07-24 "July" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-0,756289030422825 1,01199477764237 -1,35673496877964 -0,610644776504548 1,23247057197343 1,02247316043067 NA 1,60123069413703 0,181485323480323 0,69131591800092 0,201209810997727 0,943892120228232 -0,557521203931625 0,895982033671687 1,33781584062212 0,844323314527679 0,851101640770413 1,15145267310091 0,674181122273696 1,04946344623636 2017-07-25 "July" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,935075067503971 1,3102677215301 -1,34702071465444 -0,633135121786789 1,21682159002254 1,2247211386568 NA 1,60123069413703 -0,472027570606284 0,0645085853272565 1,56515325317968 -0,526998305266557 -0,730210858799586 0,985096405930783 1,47238388780641 0,985091302833027 1,2304672249697 1,23326172038676 0,781158087997765 1,00646717708816 2017-07-26 "July" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-0,945622875518597 1,34955457671932 -1,33692645334616 -0,655452426571132 1,20085195910083 1,31478252740075 NA 1,60123069413703 0,279776379432726 0,879358117803019 0,760404658629813 -0,449583019714199 -0,970448709283419 1,22216884125651 1,6900353745939 1,18776191289563 1,29373856654837 1,15409214245139 1,05750307171089 1,09286095940667 2017-07-27 "July" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-1,17802656407625 1,1535685818467 -1,32645517600227 -0,677590077758521 1,18457041784036 1,2219837673675 NA 1,60123069413703 0,996489856521357 0,569641553423091 0,778744316829843 -0,0697642749729463 -0,634925311362248 1,27568575054516 1,72230352412814 1,09459181293161 1,07968307710957 0,891015362134897 1,09390169780113 1,32269576441096 2017-07-28 "July" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,32916874511486 1,41465079963877 -1,31560998548824 -0,699541515485141 1,16798569201673 1,38574845184157 NA 1,60123069413703 0,408441446917444 1,06740031760512 0,296312469687709 3,09458552197966 -0,669913798304509 1,53057799454917 1,74312282148048 1,28045040913889 1,63740887364893 1,00494762157075 0,912323892401984 1,37457884560465 2017-07-29 "July" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,42434678196196 1,51478765980147 -1,30439409546807 -0,721300235066242 1,15110648137908 1,46974657896618 NA 1,60123069413703 0,461265814799734 0,309700865461366 1,01990533124462 -0,0866988686875245 -0,902337318706679 1,59313893576916 1,7393887343073 1,6422524470886 1,7203952296522 1,17583634233863 1,15421227920348 1,6216894348947 2017-07-30 "July" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-1,20053265565334 1,34913535090061 -1,29281082945204 -0,742859788923621 1,1339414493021 1,4027672185196 NA 1,60123069413703 -0,633330551103989 0,224897520452576 1,31597550194692 -0,609252046165936 -0,292326776745496 1,51861764554166 1,62921554907984 1,68261157416136 1,44426024913572 0,959994461332545 1,2469874355085 1,68234044101621 2017-07-31 "July" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-1,02539216723262 1,4372516370931 -1,28086361981185 -0,764213788496176 1,11649921149754 1,45523609054313 NA 1,60123069413703 -1,25628077520156 0,403721965362415 0,583157902133704 -0,621348184533492 -0,0875350091096011 1,65183317011681 1,69827854816487 1,79319293535845 1,42491957042806 1,02028168160684 1,09351329196541 1,61009422569989 2017-08-01 "August" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-1,01002127290081 1,3667469860372 -1,26855600676357 -0,785355906132978 1,09878832754772 1,39435101736204 NA 1,60123069413703 -0,411279547541651 0,99365827846704 0,566575336934873 -0,277817854894907 -0,0219931955416971 1,71006370621714 1,72561488445153 1,65192128514666 1,4255391605802 0,984682684726082 1,17515158391149 1,73924278770884 2017-08-02 "August" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-1,22652374476636 1,45742843615014 -1,25589163731855 -0,806279876968285 1,08081729024403 1,46143515777231 NA 1,60123069413703 1,63245751413278 0,451654290802166 0,705715138967445 0,0173279212734557 -0,709372645248451 1,86725741206111 1,79124322788198 1,82610374839866 1,64436635473242 0,985373974317873 1,10983018266809 1,79569559248779 2017-08-03 "August" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-1,31077574824653 1,36680924729741 -1,24287426420279 -0,826979500777964 1,06259451806126 1,39996602785507 NA 1,60123069413703 1,20061830669506 0,132719971529978 0,840681845122164 -0,36732927881482 -0,537668581561971 1,73368549131239 1,88341529475573 1,54889852891054 1,48207245925428 1,31502242574312 1,19384505685652 1,94809030122275 2017-08-04 "August" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,37296350979517 1,10324072984783 -1,22950774474487 -0,847448643816745 1,04412834480968 1,20926350503362 NA 1,60123069413703 -0,371472613173212 0,394504210470156 0,680566745387761 1,05275736553624 -0,126395461407647 1,63969270691406 2,04035263774161 1,39488460010208 1,11975420965783 1,17312436009391 1,1098878667031 1,81859622352809 2017-08-05 "August" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,39791720943213 1,02716992212962 -1,21579603973299 -0,867681240635785 1,02542701587216 1,10152200239203 NA 1,60123069413703 -0,605786416422509 -1,49697909342155 1,43150436677586 -0,597155907798381 0,586010964371495 1,31588953825352 1,862895428922 1,13318996151395 1,01281467048092 0,81875868011743 0,865695964103604 1,72747296305996 2017-08-06 "August" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-1,15154462227758 1,18694891881782 -1,20174321224127 -0,887671295879993 1,0064986772292 1,16758023371625 NA 1,60123069413703 -0,866135086699506 -0,68766021388114 1,62127041090552 -0,633444322901048 0,265236234487347 1,41773453512105 1,78754436794629 1,28939500343367 1,13560539105027 0,782913139396247 0,795217610130456 1,41355524408678 2017-08-07 "August" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-1,03784222855121 1,19478968685294 -1,18735342642576 -0,907412886064577 0,98735137138241 1,18673240296559 NA 1,60123069413703 -0,678608580717379 0,794554772794229 -0,376873786397264 0,931795981860677 -0,635840503173613 1,11968386416332 1,6878688994887 1,44276189212874 1,03502095364227 1,08388999243749 0,943250226371104 1,51229099530793 2017-08-08 "August" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-1,07135773832221 1,06337276956336 -1,17263094629058 -0,926900161330307 0,967993031710278 1,11598045865954 NA 1,60123069413703 -0,0815045651907883 -0,118002961539487 0,898226640911483 -0,490709890163889 -0,14755047212425 0,811880201144031 1,29379940738736 1,43401582150512 1,13881951496454 0,775009233923674 0,950514569179816 1,2233395710445 2017-08-09 "August" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-0,815006158724671 0,991074994213563 -1,15758013442431 -0,946127347176954 0,948431474942389 1,04504046610207 NA 1,60123069413703 -1,05554817724886 0,551206043638572 0,191765436116274 -0,154437243545837 0,464044055664311 0,691425958912678 1,01497582271099 1,09776083894151 0,873290713094197 0,785460759080679 0,828758953686619 0,924932905704232 2017-08-10 "August" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-0,798435062508864 0,921877829621963 -1,14220545070734 -0,965088746174394 0,928674400218736 0,965553981512123 NA 1,60123069413703 -1,04592659595601 0,803772527686489 0,40492278082442 -0,309267814650552 0,158440390037822 0,684248216621404 1,12666377915021 0,901792240962497 0,984154323234708 0,889018840446718 0,761776252234975 0,80815603437735 2017-08-11 "August" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,25960465127738 1,02546396360001 -1,12651145099027 -0,983778739650883 0,908729381563966 1,01935249401504 NA 1,60123069413703 0,0256534382275702 0,724499835613055 -0,0553257671775573 0,733419312632761 -0,199082811041213 0,82566085318857 1,33894311222157 0,827842173457612 0,957632422555281 0,858795466125905 0,697666215726744 0,801197422771495 2017-08-12 "August" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,32481515777261 1,03378206796337 -1,11050278574392 -1,00219178935799 0,888603865378822 1,03127568771391 NA 1,60123069413703 -1,14440631036514 -0,567829400281763 1,1897942607982 -0,522159849919534 0,421698834546053 1,04003123547986 1,45964924145638 0,97240049333629 1,16719588339102 1,15149618083746 0,793637067571229 0,938292845551886 2017-08-13 "August" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-1,13593117960006 1,2709559618368 -1,09418419868129 -1,0203224391117 0,868305169185838 1,21803509086515 NA 1,60123069413703 -0,829724004552071 -0,656319847247457 1,43051600196268 -0,633444322901048 0,345209918926795 1,24273634946647 1,65181382192506 1,16024064989083 1,47070900375552 0,874554935141556 0,801343654648338 1,14611867289836 2017-08-14 "August" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-1,04665110959785 1,48353250717866 -1,07756052535191 -1,03816531640921 0,84784047567147 1,40837132583441 NA 1,60123069413703 -1,08290365347361 0,503273718198821 -0,151526608993289 1,48579911909473 -0,08489503273065 1,45922594771455 1,69007060183138 1,52268237522537 1,53796895693864 1,05030685401672 1,02108137200664 1,34263536317692 2017-08-15 "August" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,982043415015111 1,34512572574342 -1,06063669170896 -1,05571513402088 0,827216833626823 1,3747219708814 NA 1,60123069413703 -1,19515543522348 -0,341072629932173 0,999039851855367 -0,633444322901048 0,424761207145628 1,25061921967104 1,62699623311843 1,35163217434046 1,32769554905357 1,21316598029533 1,21803004993433 1,55251570852555 2017-08-16 "August" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
-1,05332783162497 1,2691835912963 -1,04341771264961 -1,07296669155701 0,806441155752615 1,32916457722628 NA 1,60123069413703 -0,04792335989419 0,462715596672878 -0,580916211161681 0,157643126337103 -0,168388685675373 1,38168870277096 1,79480117886775 1,52576684485682 1,38801953470016 0,856093152267085 1,08979844011087 1,35027757570935 2017-08-17 "August" "2017" "Thursday" "0" "5" "3" "off_season" "0" "0" "0" "0"
-1,03715808752397 1,17861006070106 -1,02590869052894 -1,08991487700877 0,785520215837075 1,23273834242751 NA 1,60123069413703 0,186201784898385 0,300483110569106 0,0170445008093916 0,854380696308319 -0,457835695862721 1,29861007216096 1,75807678379193 1,48467979765649 1,3296877035011 1,44087580499265 1,01943929981007 1,47734561315914 2017-08-18 "August" "2017" "Friday" "0" "6" "3" "off_season" "0" "0" "0" "0"
-1,21807767123038 0,813825487911896 -1,00811481364811 -1,10655466826304 0,764460650010183 0,945499668983588 NA 1,60123069413703 0,800851036900165 -0,084819043927352 0,684080931390162 1,29709936056086 -0,105029252580732 0,913583405985527 1,70368592911848 1,00460176807033 0,890501550653851 1,02545426806289 0,935524411282324 1,39680330616323 2017-08-19 "August" "2017" "Saturday" "1" "7" "3" "off_season" "0" "1" "0" "0"
-1,25508154476609 0,901306709250301 -0,990041354716842 -1,12288113459057 0,743268955802984 0,940138252102963 NA 1,60123069413703 0,269022847399545 0,263612091000067 0,817400362856257 -0,219756390730639 0,55707682325827 0,798107213533333 1,72804556383784 0,835356662047221 0,868742749269059 0,886055480168622 0,597557495770996 1,02353119369558 2017-08-20 "August" "2017" "Sunday" "1" "1" "3" "off_season" "0" "1" "0" "0"
-0,987079755778851 0,973687499613706 -0,971693669291085 -1,13888943810701 0,721951492461149 0,953771939769172 NA 1,60123069413703 -1,22477481292891 -0,3668823436305 0,836508749244313 -0,592317452451358 0,72184654898939 1,09609656902035 1,77405233599038 0,837823502479524 0,964413492553785 0,898314993488773 0,67860741056 0,911580396301432 2017-08-21 "August" "2017" "Monday" "0" "2" "3" "off_season" "0" "0" "0" "0"
-0,906373521827173 1,04411743715736 -0,953077194186004 -1,15457483520657 0,70051448063141 1,02792037143182 NA 1,60123069413703 -1,13629399672607 -0,589952012023187 1,16486550384367 -0,633444322901048 0,515646793951389 1,4006850020437 1,78863641230826 0,848257024307954 1,43987148555801 1,21796149970132 0,745667024058322 1,20047237700603 2017-08-22 "August" "2017" "Tuesday" "0" "3" "3" "off_season" "0" "0" "0" "0"
-0,939894684806782 1,23469500389353 -0,934197445864948 -1,16993267796754 0,678964005183703 1,1861446837719 NA 1,60123069413703 -0,409392962974427 -0,497774463100589 1,06888429865309 -0,633444322901048 -0,0415642204309341 1,49296861769569 1,71589216690627 0,9786429598848 1,83626289081318 1,60537855687412 0,810919204459717 1,49576197073001 2017-08-23 "August" "2017" "Wednesday" "0" "4" "3" "off_season" "0" "0" "0" "0"
