"Conso" "Temp" "cosinus" "sinus" "day_length" "teff" "seuil" "T00" "t1" "t2" "t3" "t4" "t5" "t6" "t7" "Date" "month" "year" "day" "weekend" "wday" "quarter" "season" "holidays" "jc" "lagholidays" "leadholidays"
2,96282870561799 -1,10706936480738 0,572925673088898 1,22868128325701 -0,308394925225551 -1,11758756167214 0,329679745335813 -0,842041184150731 -1,03981410897566 -1,08478545716242 -0,756714998340089 -1,30460422819066 -1,1334189894223 -1,19297348252921 -1,07533191740049 2015-03-05 "March" "2015" "Thursday" "0" "5" "1" "low_season" "0" "0" "0" "0"
2,81744256153643 -1,03010184767919 0,551230948445293 1,23958734727108 -0,290400870552943 -1,07658230522396 0,329679745335813 -0,842041184150731 -0,886978573133835 -1,03466587480491 -0,870788311210422 -1,20107520631462 -1,1039610135916 -1,04481857077919 -1,08259124181247 2015-03-06 "March" "2015" "Friday" "0" "6" "1" "low_season" "0" "0" "0" "0"
2,28051234462459 -0,581316125916821 0,529354194892142 1,25011334328183 -0,27233460789955 -0,787239543799976 0,329679745335813 -0,842041184150731 -0,746369880159354 -0,816588302715019 -0,746762293190329 -1,21941245004174 -1,02706421954003 -0,8916868790479 -1,03254011034043 2015-03-07 "March" "2015" "Saturday" "1" "7" "1" "low_season" "0" "1" "0" "0"
1,87732868706283 -0,3373941935255 0,507301894983662 1,26025615220946 -0,254199415992278 -0,531478140661649 0,329679745335813 -0,842041184150731 -0,465916671889599 -0,607692944186805 -0,611635180964733 -0,989050825719771 -0,578690873129882 -0,750805722655113 -0,814760377981152 2015-03-08 "March" "2015" "Sunday" "1" "1" "1" "low_season" "0" "1" "0" "0"
2,26786778356426 -0,406703251237948 0,485080583292244 1,2700127685208 -0,235998533898443 -0,430517760759367 0,329679745335813 -0,842041184150731 -0,528579241584749 -0,428257187502313 -0,454688676680047 -0,730419283985152 -0,334993073075905 -0,469809068328195 -0,60615031856332 2015-03-09 "March" "2015" "Monday" "0" "2" "1" "low_season" "0" "0" "0" "0"
2,26328569610828 -0,280721593849024 0,462696844472117 1,27938030111986 -0,217735165566967 -0,321013331567015 0,329679745335813 -0,842041184150731 -0,744841524800935 -0,469959740761608 -0,295062597931964 -0,469495586784642 -0,404238444833786 -0,532593061938024 -0,426959626499285 2015-03-10 "March" "2015" "Tuesday" "0" "3" "1" "low_season" "0" "0" "0" "0"
2,55125498854277 -1,03125061659155 0,440157311308173 1,28835597420457 -0,199412483764046 -0,754979191326801 0,329679745335813 -0,842041184150731 -0,643587982305724 -0,448917168016092 -0,248744239350386 -0,638733065349541 -0,27837254810261 -0,7492744057378 -0,468605224441672 2015-03-11 "March" "2015" "Wednesday" "0" "4" "1" "low_season" "0" "0" "0" "0"
2,40495066236224 -0,845150052789066 0,417468662750534 1,29693712808929 -0,181033632797866 -0,777791648427684 0,329679745335813 -0,842041184150731 -0,853736844088238 -1,09281989402889 -0,162615060169765 -0,964219141505959 -1,02821193288408 -0,64782465996582 -0,447591390617532 2015-03-12 "March" "2015" "Thursday" "0" "5" "1" "low_season" "0" "0" "0" "0"
2,42696319765221 -0,891483732254293 0,394637621935426 1,30512121999292 -0,162601731848783 -0,917358616329174 0,329679745335813 -0,842041184150731 -0,511767332642148 -0,995258874936038 -0,374301442778135 -1,15293994153093 -0,84228237114745 -0,858380736096344 -1,09061470563623 2015-03-13 "March" "2015" "Friday" "0" "6" "1" "low_season" "0" "0" "0" "0"
2,50404410538977 -0,905268959202625 0,371670954192978 1,3129058247924 -0,144119880721474 -0,897833223399109 0,329679745335813 -0,842041184150731 -0,827372714155522 -1,13184430166602 -0,455454269383875 -1,23774969376887 -0,888573476024265 -0,515748575847582 -0,9931869306334 2015-03-14 "March" "2015" "Saturday" "1" "7" "1" "low_season" "0" "1" "0" "0"
2,65116977920756 -0,980321861476878 0,348575465042504 1,32028863574132 -0,125591161055942 -0,954767801398942 0,329679745335813 -0,842041184150731 -1,15558702737585 -1,13184430166602 -0,549622171954687 -1,16745692614823 -0,902346036152904 -0,831965519272697 -1,12958581563737 2015-03-15 "March" "2015" "Sunday" "1" "1" "1" "low_season" "0" "1" "0" "0"
2,63319655347834 -1,02129461935109 0,32535799817588 1,32726746515347 -0,107018642079629 -0,997831818367744 0,329679745335813 -0,842041184150731 -1,10591547822725 -0,963886311933632 -0,63307177667191 -0,888578011131581 -0,977329974631051 -1,16081582726564 -1,12958581563737 2015-03-16 "March" "2015" "Monday" "0" "2" "1" "low_season" "0" "0" "0" "0"
2,2112822734815 -0,625352267557326 0,302025433429613 1,33384024505108 -0,0884053839376608 -0,786011240149776 0,329679745335813 -0,842041184150731 -0,929390434329942 -0,823092370654542 -0,518998463801577 -0,554687364933564 -1,01826508390228 -1,11104802745297 -0,961857214750136 2015-03-17 "March" "2015" "Tuesday" "0" "3" "1" "low_season" "0" "0" "0" "0"
